age	work-class	fnlwgt	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country
-0.08125804259231433	0.012421586612725806	0	-0.003941078995302393	0.0399352586456589	0	0	0.0	0.004325693234720592	-0.6772077494261266	-0.0495714543048532	-0.057614257675549306	-0.009869591723444279
0.04013181770444184	-0.007073554914092246	0	-0.05145251468012002	0.04886528036062472	0	0.025682137510074466	0.0	0.0	-0.6728041950500971	-0.05027268614121646	-0.0506226301086817	0.024617755748446365
0.015171056200410146	0.009904156390808614	0	0.0726956320861119	0.04845985069243998	0	-0.006243621152407137	0.0	0.0	-0.673117070124659	-0.056360478859267926	0.05397492106135969	-0.035880065864363826
0.013743399943535723	0.005130529093607164	0	0.07016938687006428	-0.041983512856312806	0	0	0.0	0.004281842264056556	-0.6649346433500054	-0.0654019293776355	-0.05995753981861481	0.02413929080986394
0.016376004459360022	-0.012262745580684166	0	-0.008383002568867084	0.04633635713275752	0	-0.011249114692033175	0.0	0.0	0.6920591100898819	-0.06387255617708991	0.05165632156532327	0.007578943182628492
0.03722084413768256	0.005922720686862905	0	0.07729273847192497	0.04514492600141624	-0.010795560821559315	0	0.0	0.0	-0.660620673883546	-0.05339754489191163	0.056005568627982824	0.03892495179918038
0.03333066725706373	0.0	0	-0.05126454041819419	0.05297931547713316	-0.004968610352408028	-0.009328989553572052	0.0	0.0	0.6888231002670837	-0.04100128036983625	0.047932820088659484	0.04434732799569148
-0.07731437565087372	0.006130547011658649	0	-0.05097665069212706	-0.04031508777410576	0	0	0.0	-0.004837917363488415	-0.6666394944975604	-0.03981877813623242	-0.0555105319769524	0.06809009151772648
0.030025355011819414	0.0	0	-0.004537011301936612	0.04440100454127971	0.013170172336592689	0	0.0	0.004383643385923356	-0.6850872285389582	-0.05070166791562675	-0.055323569863691656	-0.08827535836854655
0.03635970620490606	0.0	-0.008147528332018652	-0.047728496251514714	0.04785006865970213	0	-0.009092338139033812	0.0	0.0	0.6782231765847159	-0.06151100382528962	-0.056944528589879945	0.02332392799408938
0.03586087593285245	-0.007570358343357031	0	0.0762046098224745	-0.04379013253369631	0.013932949164385963	0	0.0	0.006878369693902145	-0.6971514033693159	-0.07683357411064058	0.028085861092889432	0.0
0.005371267355148536	0.011015273208755946	0	-0.04992026864654634	0.050355150082165456	0	-0.005489006856439303	0.0	0.0	-0.6761954813743811	-0.04581257496145201	-0.04934200622639929	-0.004478443258876961
0.03594452202607051	0.0	0.010514949976600362	0.07303045656997245	-0.03476426181982129	-0.010721144145750146	0	0.0	0.0	-0.6568591464087009	-0.05297358118214073	-0.05511225017264894	-0.010780027106414987
0.04388758522469712	0.0	0	-0.05421081219282226	0.046496155200350525	-0.010365477396210049	0.03208766718802031	0.0	0.0	-0.6658416358764803	-0.05861571636759804	0.03382454179398211	0.03024911652508287
0.010880089856023225	0.0	0	-0.004026468344218472	0.04654017800916143	-0.0049682533569174025	0.02243860063477741	0.0	0.0	-0.6726732272178592	-0.036244656260178025	-0.05608559884903929	0.02168106886339408
0.04079618863202424	0.0	0.005003950733856685	-0.04499810326157612	-0.028142568604983285	0	0.030856597712734662	0.0	0.0	-0.6428350321387102	-0.0452417089967814	-0.04887113852649954	-0.06301062273524337
0.04765988025337116	0.01285630142087131	0.0015215635029289713	0.0	0.05416464639076655	-0.002900131638917632	-0.010418860001333598	0.0	0.0	0.6603777617702931	-0.0520912934066695	0.0551826114366046	0.0
0.036880496721988176	-0.010996081678940693	0	0.07320445257825099	0.04543348688218453	0	-0.01005093347891455	0.0	0.0	-0.6751199386337939	-0.03906360854763602	-0.05686986305665464	0.015044344134407712
0.04680907613185004	0.01042210093148064	0	0.008928284398981816	0.04926534243050452	0	0.030864206328288582	0.0	0.0	0.6794625191183679	-0.05944416015807323	-0.057328945361674884	0.006603682130545176
0.01444431477016241	-0.009487347494366897	0	0.06937736510965221	0.04816626424080738	0	0.03177355233484844	0.0	0.0	-0.6608519212073535	-0.053411497973064256	-0.0614678963107344	-0.012002485303290936
0.045079877810943074	0.0	0.005429773811362582	-0.05216949061779909	0.0471988025282879	0	-0.008141555623806281	0.0	0.0	-0.6800295769591328	-0.061788176031257476	-0.05018818847481064	-0.0029043533127527644
0.0	-0.007031839569022634	0	-0.05286399533221256	0.04147752200619355	0.021376853862919196	-0.006946919650765101	0.0	0.0	-0.6846513660108968	-0.05651596205621563	-0.05691060895809572	0.04509275921905937
0.03548814420648699	0.0	0	0.07643775947519255	0.04636509670530887	0.017291967684661926	0.040259425615824775	0.0	0.0	-0.6671197350513762	-0.04011477975774032	-0.057014692967784525	-0.02439085240154321
-0.07412868365853596	0.010004410521114707	0	-0.049666026005172954	-0.04321401546349409	0	-0.01034082610691437	0.0	0.0	-0.6499586647942258	-0.04057956067297992	-0.053840081366279095	0.10083480325524466
0.016793831866363625	0.004049800955313705	0	0.0	0.048071049022960874	-0.006218364406421026	-0.003695210443005109	0.0	0.0	-0.6719041820870014	-0.058031318244933024	0.05380875223344773	0.008748427612487215
0.013084764688946107	0.006820380991654821	0	0.06310497904159836	-0.04076137984716151	-0.006744916642621123	0	0.0	0.0	-0.6803340861898171	-0.03734173875002855	-0.05223568514115308	0.006282021184142736
0.034880602812659645	0.010375242835370602	0	-0.04961253659596852	-0.04107933668183234	0	0.03467906139839042	0.0	0.0	-0.69809500251916	-0.047247459980186694	-0.05297537825930161	0.028871764388895122
0.01430878582262343	0.008099830314795373	0	0.06341484556404862	-0.04634511231133271	-0.007446239382243072	0.03231294075743803	0.0	0.0	-0.6834309495649338	-0.03809214406028072	-0.05590402395529806	0.0
0.008937179635309886	0.009842597978260549	0	-0.004545693190710357	-0.04117217266807577	-0.010270251540658804	0	0.0	0.0	-0.6808377592893058	-0.04203219437276514	0.05622249872149633	0.005370855307081264
-0.08049702119257247	0.0	0	-0.05283290616476425	-0.039272450683765996	0.016472442157006252	-0.008188994150720073	0.0	0.0	-0.7007412408900277	-0.05962237103600511	-0.058059526292830455	-0.017651907970057987
0.03489539081510342	0.0065601505739036935	0.008097843885898062	-0.0502184002724072	0.044292721760853734	0	-0.008277253043061306	0.0	0.0	0.6585884857264988	-0.04819992725762051	-0.056519377134758526	0.0
0.013158911228158923	0.0	0	-0.011060572069160899	0.05022800636352899	0	-0.009103764094350743	0.0	0.0038177736841623314	-0.6917372298490544	-0.06384112034924526	-0.05301168439456799	-0.058270430170257466
-0.08187863331327395	0.0	0	-0.048521788823673875	-0.04031758239686547	0.017565125440625464	-0.006744979008977592	0.0	0.0	-0.6723453701260517	-0.03096897010050634	-0.05196764240757326	0.014711851791770134
-0.07875542468395438	0.011228831029938189	0	-0.04700251218175419	-0.024531054670330354	0	0.032086499551567546	0.0	0.0	-0.6514927149614829	-0.07085667056523613	-0.04877955674953987	-0.047378268029713726
-0.0822281896929057	0.014473419402864892	0	0.06628857864010917	-0.04056179443446689	0.003954229118250605	0	0.0	0.0	-0.6435250594800661	-0.05217857425788937	-0.05774341455045644	-0.008948398366806318
0.010681745132017473	0.007306801522998514	0	0.07784151190165291	0.05059222009437864	0	-0.01226985340464164	0.0	0.0	-0.6791293617155549	0.04855332237308156	-0.05535350505812771	-0.007926626707270007
-0.07588112780600569	0.0	0	-0.04629739729396811	-0.037923730857682345	-0.00747146665696577	-0.0075264068179957365	0.0	0.0	-0.6543027975200036	-0.042530036157948904	-0.05399283168650746	-0.01037203308007642
0.009249927982246107	0.00722516598132275	0	0.009175334322183709	-0.03880116823283852	0	-0.006800889290110323	0.0	0.0	-0.6821809144901274	-0.04377072073828546	-0.05327766551434985	0.009642446688300067
-0.07831962170190458	0.0	0.0055874432715376	0.0	-0.031541272887052815	-0.004908053546146686	-0.009086347491709687	0.0	0.0	-0.6562670985610812	-0.03904304065000254	-0.056178987191355355	-0.008448971935828437
0.03662930974703492	0.006016945174458821	0	-0.048497464826970337	0.047933389537560545	-0.01019467477141708	0	0.0	0.0	-0.6895238036409033	-0.061465927492544724	-0.058159383867486876	0.021642194624525667
0.012534128174622829	0.005465205664371748	0	-0.0027923404140220965	0.047354336019416556	-0.010961950984042308	0	0.0	0.0	-0.6622151974844991	-0.047263054602407116	-0.04816216745044197	-0.055430510244334846
0.04049541894956708	0.006600022763259598	-0.004724644645397852	0.011492106339090678	0.04913787584307019	0	0.02585145173411436	0.0	0.0	-0.6548997673160686	-0.047800293769538496	-0.052669866670353276	0.0
0.0477189809194009	0.013913670581400016	0	0.07028045979252387	0.04515826735998599	-0.004555007185348285	-0.005896424027085724	0.0	0.0	0.6975911192600115	-0.040580333050253416	0.050461397206653304	0.01221439457682175
0.033198202441880646	0.0	0	-0.05014115342360592	-0.02091996757796812	-0.008582252660256924	0.026971817292279193	0.0	0.0	-0.6672382321517619	-0.04543560846887697	-0.05702499351582378	-0.05121088169935239
0.043809035577892674	0.0	0	-0.008851303907982123	0.04471995711018007	0.019652633639339716	-0.01286806572446825	0.0	0.0	-0.6614557896686933	-0.04184862749149796	0.0574743663130773	-0.027596082604031374
0.04062589878045124	0.0	0.0045579326740377325	-0.05342060062549343	0.04870591771093965	-0.011583578041644711	-0.011652220234005393	0.0	0.0	-0.6766176452628853	-0.048887301870361416	-0.05131978859032779	0.0
0.041818529348949585	0.0064487519306645385	0	-0.05178040963107248	0.0450861670423052	0	-0.00576783127399155	0.0	0.0	-0.6589985721453041	-0.04040119230434583	0.05058257203618951	-0.007760008257658792
-0.0780166059792283	0.0	0	-0.043206512888899075	-0.042053323948069536	-0.01507605098936875	0.029014258468400937	0.0	0.0	-0.6383946137688994	-0.044166565868033435	-0.052342909152145047	0.02169205315801882
0.03131976515157326	0.01780772512892059	0	-0.053507093975829374	0.04477132264831656	0	-0.007564163337502119	0.0	0.0	-0.6591547400509634	-0.05789527407703452	0.05788056908760634	-0.007944153815777353
0.04446736487178895	0.0	-0.0023065519183257605	-0.054340523159683754	0.04847604035383244	0	-0.01461066771835733	0.0	0.0	-0.6561383530386207	-0.06491540280638822	-0.05686277517356424	-0.029969167862052528
0.03791493709064034	0.0	-0.004120025659256774	-0.05292773044090938	0.04706579092447018	0	-0.005259748563271728	0.0	0.0	-0.6592189951633799	-0.050735304631418544	-0.05847887592222163	0.006296929203867538
-0.0806859265441981	-0.0036053258694015715	0	-0.005163185731007064	-0.042091621645753544	0	-0.013450672126634327	0.0	0.0	-0.670990168939762	-0.05835373218197534	-0.05744573540477102	-0.01509326682990186
0.04832574983299659	0.01096358956601678	0	-0.008453989847893941	0.050682283939089	0.024653373897865424	0	0.0	0.0	0.674310005996096	-0.044911655401865404	0.047436030009894554	-0.013601353336884472
-0.07342191021395333	0.0	0	-0.047864710110076425	0.050543750273865075	-0.004106295118815057	-0.004429056114100206	0.0	0.0	-0.6525855288919892	-0.056581457242557795	-0.05089628511083133	-0.028208059390837696
-0.08107554050573776	0.008743852153725641	0	0.06761414424947927	-0.04451033754048041	0	-0.004748639701882779	0.0	0.0	-0.670526251253019	-0.05089327978298026	0.05309965886587986	-0.00776487942303891
0.0335847325020562	0.0024133737588811705	0	-0.044837711413718596	-0.03199019343969018	0.01999446244609208	0	0.0	0.0	-0.6704795493534994	-0.05879359732116038	-0.049883386424187125	-0.04133867007561996
0.011468348675601061	0.0	0	-0.04810346755947292	0.043545305541113015	0.013858806368706005	-0.006549292160547381	0.0	0.0	-0.6986716448256818	-0.05267191110561418	-0.04868955422392503	-0.03544871255708255
-0.0777762869194354	0.004989640818143999	0	-0.05002410754176493	-0.04788970729055736	0.014915038725498311	-0.013650401147800561	0.0	0.0	-0.6816732266743365	-0.050220760442003014	-0.05288880439493783	0.0
-0.07826246136488114	0.0	-0.005198265439106529	-0.04728588801589703	0.04362954847223143	0	-0.00892241671014108	0.0	0.0	0.6718327308994538	-0.05172472757189677	-0.05576678310899331	-0.013040006890478732
0.036762899129996564	0.011087142724145675	0	0.06954165108303552	-0.02520585501052567	-0.006383182027004804	0	0.0	0.0	-0.6407598921290211	-0.048853145146312546	0.04675676176818294	-0.003933891857106909
0.039389942987725565	0.01367384997332717	0	-0.05353108027027445	0.0483610925437677	0	0.03383851763335411	0.0	0.0	-0.6782220463149669	-0.05592824059677918	-0.05265503404032218	0.02945279693988796
0.041619271647613774	0.006125899243429419	0	-0.049736629774021344	0.03839100393557939	0	-0.009786829916843034	0.0	0.0	-0.6597882822853829	-0.04452125084564636	-0.054777313285986506	-0.0051226002506517725
-0.0831364497049848	0.0	0	0.07247459690763154	0.043696748520498305	0.018938653956355085	-0.011433789722873426	0.0	0.0	-0.6885382792248658	-0.04215388678644747	-0.05429975116899913	0.00858901764256989
-0.07766935152260432	-0.007525795486932702	0	0.06788379051558367	0.04930733928570942	0.01917662627055536	0	0.0	0.0	-0.6664730007322911	-0.06391138116058893	-0.05781282354533882	-0.04395613015833317
0.011915291563049244	-0.0040021455070964156	0	0.06760276060768454	-0.046955655961481456	0	-0.005647918049838128	0.0	0.0	-0.6668627137445863	-0.052637740001337946	-0.06156408796820299	0.010204621565266777
0.031095243066374508	0.008231731746192794	-0.007489239609995834	0.0	-0.03569397164105333	0	0.020852822353503758	0.0	0.0	-0.6717792452851886	-0.07173053521162336	-0.05925047574305658	-0.06462243318793981
0.03720953244566915	-0.008753413415245631	0	-0.05114862056097784	0.04165817422172154	0.004695409537196584	-0.009203080503098494	0.0	0.0	0.6610493078054085	-0.06006232281367217	-0.05609358924553865	0.0
-0.07180748615675736	0.0	0	-0.05513211772520336	-0.043608889889839846	0.014315463309201866	-0.0038087949027542636	0.0	0.0	-0.653268943274626	-0.05846926331288041	-0.05243251316154902	0.061305462713664896
0.041783587553554435	0.0	0.007521397464366932	0.06895658985525792	-0.041842880426950765	-0.012225542549289042	0	0.0	0.0	-0.6942782523850511	-0.04371904834838761	0.05267902957379618	0.0938009154578545
0.007398681075157795	0.011032791947670179	0.005441330481093986	0.0	0.048370362033261574	-0.007363242208852908	-0.008842808294967955	0.0	0.0	-0.660899601625989	-0.06488565464153635	-0.05941328050279144	0.03133192726257756
0.03690709902561962	0.0	0	-0.05262753006484782	0.04278394986897646	0.012832406901799893	-0.01586289674630222	0.0	0.0	-0.6498054968801662	-0.05953506812922468	-0.05597303387186204	-0.008179022767779308
-0.0801642770735727	0.0	-0.005074853268948223	-0.05071474067451079	-0.0454936577738587	0.01840392141654613	0	0.0	0.0	-0.6786000979840261	-0.044997165893843324	-0.05393649738486343	-0.016358135674023482
-0.07886085314388164	0.008081584626604197	0	-0.04192577923164492	-0.04179686968520403	0	-0.003225827179289154	0.0	0.0	-0.6687025875896213	-0.05341254116010172	-0.050423273162723804	-0.0028639445521461584
0.008932171302826268	0.006131502100694782	0	0.06943127651634043	0.04414080512502771	0	-0.007002464210819472	0.0	0.0	-0.6648901437430683	-0.06305011725203077	-0.05674576767437002	0.03065790708906275
-0.08267118614897996	0.0	0	0.06603279122223094	-0.03632892741110828	-0.011038621881637376	-0.0047758629635560445	0.0	0.0	-0.6615143879241503	-0.048246886598774755	-0.05313864084133528	-0.03981025062177197
0.04149932121487432	0.004027939622999331	0	-0.059012250818420355	0.051600168864170105	0	-0.014600412946642336	0.0	0.0	-0.6830028049983434	-0.08373337461570214	-0.05676483424559009	-0.03517453291417623
0.04296072697714787	0.0097643616307117	0	-0.004422070305163485	0.04724155834788701	0	0.03476628247102125	0.0	0.0	-0.6721482918221341	-0.07362240648418616	-0.054727468467329586	-0.014025699123797286
0.02969045079394289	0.010310798818150146	0	0.0	-0.04368560288609617	0	-0.004394925478179152	0.0	-0.006186316287203588	-0.6700350932984958	-0.04161109965092155	-0.06018291118834008	0.042090969353039916
0.030363160421596803	0.019483781094350613	0	-0.048583934092687735	0.04461240429306422	0	-0.007761755731153638	0.0	0.0	-0.6614402635542488	-0.07228179746071252	-0.05718222266316015	0.010480581717630848
-0.07674626115213365	0.0045825007983427354	0	-0.050120583436012965	-0.04043765319403569	-0.007283709761336402	0	0.0	0.0	-0.687637069034896	-0.04821010487107709	-0.04924785363516408	-0.0459192279956486
0.012204231619971641	0.006586379667195101	0	0.070546460615108	-0.04973081390867462	-0.009384205910136376	0.032590195512284544	0.0	0.0	0.6832110965378223	-0.058138419587560344	0.050413947613264225	0.0
0.0	0.009470045816043285	0	0.06606080793766923	-0.04537208780417128	-0.006685424310455473	-0.00981641033622382	0.0	0.0	-0.6784445145903527	-0.07383916042942644	-0.05425538383575187	-0.013459118321319642
0.008062784866763829	0.007153206883241702	0	0.008457664771446185	0.04844630750062395	0	-0.010135600804266173	0.0	0.0	0.6755197693336198	-0.06724195941008979	-0.05986424783374391	-0.05345099783992286
0.04502691914286528	0.008839879180489485	0	0.07175767041901684	0.050816908165535274	0	-0.008519805173606572	0.0	0.0	-0.6698036368792961	0.062685123471815	-0.05073831338210628	0.013421025178183846
0.01768932344262522	0.0	0	0.07122095221561152	-0.04364183557295219	-0.009488947030179757	-0.007187642760500885	0.0	0.0	-0.6828996938492734	-0.060255825356215834	-0.057806793838916445	0.026575126766629778
0.03210665445037935	0.0	0	-0.047112434484593464	-0.04119121897967135	-0.008784720938941172	-0.0029597537521045747	0.0	0.0	-0.6590664330479932	-0.0442644442676934	-0.05125347266439974	0.022273798399055522
0.013603541689779154	0.004321657863155785	0	0.0	0.04768509686939104	-0.007681942489981058	0.03253238122352924	0.0	0.0	-0.6494436206326978	-0.05637006847865714	-0.05133024689835534	0.0049257598663085675
0.04203685479099602	0.005947200706954229	0	0.08042112098757886	0.05424652179895048	0.024084345135119402	0	0.0	0.0	0.6366047636935179	-0.061465832351944624	-0.05262992537589731	0.031849190366412976
0.04136535423335163	0.0	0	-0.051260445366555	0.05056520505790397	0.021839538401500724	-0.008731435966284362	0.0	0.0	-0.6825396906998664	-0.0451940527205512	-0.05312778485998115	-0.02213858374368458
-0.07837344722644633	0.00976798639863387	0	-0.05447063186596023	0.04527639536279828	0	0.034812424836111695	0.0	0.0	-0.6602516083899103	-0.04189451568813527	-0.04598308301040512	0.02276238381995643
0.025280730298778815	0.0	0	-0.05307776822551763	0.05129202162522178	0.014560875869540649	-0.008445228683692046	0.0	0.0	-0.6633276169839892	-0.04204266440147303	0.03753661037351276	0.007475646697180663
-0.07924145466195819	0.0	0	-0.05019094053231721	0.04315451271520398	-0.006417742284707732	0.022370095541936818	0.0	0.0	-0.6604056999951526	-0.049854215742188665	-0.06005766595820892	-0.04081978139802677
-0.08136447431468659	0.014942546343487764	0	-0.008290881111397851	-0.0415800504434558	-0.009498115090098902	0	0.0	0.0	-0.6756985860202313	-0.03773412602904399	-0.05349751836619696	-0.0331018218251822
0.00778269617415605	0.0	0	-0.04703459835299317	0.046038917714359834	0.01492798642856666	-0.007139425321540993	0.0	0.0	-0.6639226771268392	-0.06619243838513734	-0.05671768393430277	0.013439930951313222
0.035382052701893936	0.013732748048378037	0	0.0	-0.04107097942238702	0.025353367010031453	0.028050919609440495	0.0	0.003849716087733284	-0.6662691634987005	0.06421553390627471	-0.051209015105402135	0.0
-0.07337657308065303	0.0	0	-0.044943702014327964	-0.042725991839968634	-0.0056510056183048975	0	0.0	-0.0033909270220798754	-0.6932035724894422	-0.05289121366676676	-0.050923647962614435	-0.03002280460863047
0.028551415444892994	0.004773910624530277	0	-0.04335046746585569	-0.034874051752868264	-0.004522698163501768	0	0.0	0.0	-0.6741921500348985	-0.045576520459611115	-0.054776684910272246	-0.007297613029344095
0.01116174344448475	0.007355128190613009	-0.007871782263457902	0.0	0.04156494411442544	0	-0.006966098974378255	0.0	0.0	-0.7003101143438873	-0.05007138368005716	-0.05198450048969848	-0.018351856683437907
-0.0825298247775438	0.009429450162703567	0	0.0	0.04454922834236003	0	-0.0047039741569017465	0.0	0.003333522548112854	-0.6856175117811416	-0.05397929361629996	-0.0532711084246934	0.04181242006541436
-0.08062101698406819	0.009946513339117908	0	-0.047409659671167205	-0.045033959787548386	-0.005768811948014806	0	0.0	0.0	-0.6703119103145271	-0.04714187210176504	-0.058117894557909104	-0.02965936987745025
0.04788840124616387	0.0	0	0.0700430941740398	0.0528778099689983	-0.011677040918100361	-0.01033642456274823	0.0	0.0	0.6802244404229002	-0.0727701931799751	0.058135020646346146	0.0392595591319505
0.008286371527464613	0.008477882752791415	0	-0.046438460936209486	0.05216439588953314	0	-0.007983784336430788	0.0	0.0	-0.6638857553734224	-0.05534275153709499	-0.05175037854368192	0.019732191329284447
0.04300290585488429	0.0075693612322026895	0	-0.05253877362798749	0.05221033162675946	0.020112386495103537	0	0.0	0.0	-0.6632735249446823	-0.07875675449440825	-0.06357675067169528	-0.01374528751053882
-0.08230175287353189	0.007075087072282878	0	-0.04386263185532775	-0.042552988705311955	0	-0.007416054186002547	0.0	0.0	-0.6807597659118	-0.06500551894592098	-0.05584561777197354	-0.035181322491306954
0.03869451049618493	-0.004396096980569866	0	-0.005319110736453136	0.050114347956014466	0	-0.010064120584651386	0.0	0.0	-0.6651136642010691	-0.05600800446463015	0.05549862414548145	0.010223580305053478
